food_name,kcal_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
3039,168.0,6.4,70.5,20.4
3040,114.99999999999999,13.100000000000001,6.4,46.4
3041,284.0,5.6,56.2,8.9
3042,227.99999999999997,26.200000000000003,6.9,38.0
3043,369.0,26.8,94.5,48.3
3044,279.0,25.2,48.5,36.6
3045,91.0,32.4,62.4,48.4
3046,222.00000000000003,14.3,84.6,40.3
3047,559.0,22.0,45.9,8.3
3048,446.0,48.7,70.1,9.8
3049,474.0,16.2,77.2,25.5
3050,283.0,14.000000000000002,83.8,4.6
3051,559.0,2.6,96.6,18.2
3052,536.0,11.6,59.8,9.8
3053,538.0,21.4,69.0,4.2
3054,192.0,1.8000000000000003,94.1,25.1
3055,327.0,12.7,5.4,24.4
3056,158.0,8.6,30.3,8.2
3057,496.0,25.7,53.900000000000006,40.9
3058,78.0,18.5,33.8,33.2
3059,321.0,21.6,66.7,39.7
3060,291.0,41.5,10.8,19.4
3061,518.0,26.3,51.9,28.999999999999996
3062,188.0,34.9,97.4,39.6
3063,533.0,45.2,12.0,38.3
3064,364.0,31.4,95.1,14.400000000000002
3065,442.0,3.4000000000000004,88.5,25.2
3066,528.0,44.7,34.9,46.0
3067,569.0,43.7,25.2,44.6
3068,156.0,2.7,35.5,13.600000000000001
3069,550.0,6.2,56.3,40.6
3070,322.0,13.600000000000001,9.4,12.4
3071,317.0,32.9,27.800000000000004,14.400000000000002
3072,339.0,42.1,49.7,45.4
3073,363.0,38.7,5.0,4.6
3074,281.0,45.4,32.6,14.7
3075,555.0,13.900000000000002,53.1,6.800000000000001
3076,119.0,46.9,16.6,8.5
3077,551.0,44.2,38.6,25.5
3078,171.0,8.5,5.2,30.099999999999998
3079,494.00000000000006,33.1,92.0,46.6
3080,247.00000000000003,2.6,48.7,7.7
3081,363.0,19.8,84.7,16.4
3082,242.0,11.6,97.5,14.099999999999998
3083,589.0,24.5,24.1,20.8
3084,264.0,16.7,11.1,4.1
3085,401.99999999999994,2.4,77.0,25.6
3086,554.0,39.7,86.3,38.2
3087,572.0,42.3,29.4,40.5
3088,154.0,35.6,48.7,2.1
3089,217.0,1.5,89.4,19.5
3090,51.0,44.7,53.29999999999999,34.5
3091,527.0,29.5,27.699999999999996,2.1
3092,284.0,39.8,58.5,32.8
3093,348.0,21.9,79.9,21.8
3094,173.0,30.2,63.0,45.4
3095,377.0,9.8,88.1,33.2
3096,472.0,4.2,24.6,32.4
3097,131.0,40.3,29.299999999999997,38.3
3098,52.0,10.5,96.5,27.6
3099,295.0,30.7,90.5,28.499999999999996
3100,370.0,25.3,18.0,18.2
3101,317.0,40.7,93.1,7.8
3102,145.0,47.2,25.900000000000002,12.3
3103,512.0,5.0,57.10000000000001,34.9
3104,199.0,35.9,81.1,17.7
3105,336.0,5.6,28.800000000000004,10.0
3106,293.0,47.7,66.7,17.6
3107,304.0,9.1,99.9,25.3
3108,257.0,43.7,71.4,28.6
3109,235.0,11.2,40.0,7.5
3110,257.0,37.2,43.8,34.9
3111,56.00000000000001,39.3,34.5,19.2
3112,108.0,6.1,27.0,13.100000000000001
3113,139.0,14.499999999999998,21.2,46.8
3114,516.0,9.3,99.9,31.3
3115,129.0,1.8000000000000003,16.6,15.4
3116,503.0,1.3,7.400000000000001,42.7
3117,583.0,8.7,71.4,43.4
3118,495.0,14.499999999999998,72.9,18.8
3119,558.0,45.8,84.8,18.9
3120,595.0,12.1,96.6,11.3
3121,517.0,13.600000000000001,36.5,12.8
3122,437.0,9.7,36.7,10.7
3123,584.0,49.2,50.1,36.1
3124,395.0,45.5,12.6,32.4
3125,504.0,16.8,53.900000000000006,5.5
3126,393.0,33.9,23.7,8.4
3127,337.0,5.1,65.1,49.6
3128,109.00000000000001,24.9,54.79999999999999,12.5
3129,562.0,18.8,14.899999999999999,23.2
3130,543.0,6.0,86.3,22.4
3131,200.0,16.9,66.1,24.0
3132,287.0,21.9,25.0,26.400000000000002
3133,389.0,28.7,11.5,24.3
3134,518.0,14.6,66.1,40.7
3135,467.0,43.0,29.100000000000005,27.1
3136,250.99999999999997,24.7,28.7,14.899999999999999
3137,215.0,43.6,20.5,44.8
3138,335.0,15.7,68.2,11.0
3139,237.0,39.8,35.5,22.1
3140,487.0,4.7,56.39999999999999,1.4
3141,421.0,13.5,89.1,7.1
3142,278.0,8.8,7.6,24.1
3143,582.0,5.5,13.900000000000002,4.0
3144,245.00000000000003,1.9,86.6,28.499999999999996
3145,52.0,15.8,58.70000000000001,12.3
3146,362.0,33.0,70.9,24.7
3147,78.0,11.4,92.0,36.4
3148,428.0,15.9,88.3,44.2
3149,587.0,2.2,61.7,45.1
3150,74.0,18.4,54.29999999999999,13.3
3151,537.0,26.6,93.8,25.900000000000002
3152,600.0,39.4,74.9,41.7
3153,161.0,12.2,21.8,38.5
3154,332.0,40.0,70.4,44.3
3155,140.0,46.3,50.0,10.0
3156,411.00000000000006,17.8,53.7,43.0
3157,379.0,20.9,42.1,35.9
3158,517.0,22.5,79.2,27.699999999999996
3159,200.0,31.2,7.9,17.9
3160,345.0,24.1,66.1,45.1
3161,298.0,42.6,47.5,14.2
3162,415.00000000000006,31.5,33.9,48.6
3163,152.0,35.0,46.4,23.8
3164,381.0,39.6,78.1,32.1
3165,328.0,23.2,20.3,23.2
3166,329.0,6.9,77.9,22.1
3167,495.0,20.4,77.7,12.1
3168,557.0,37.9,31.5,49.3
3169,149.0,39.2,41.3,19.1
3170,578.0,22.4,15.2,2.0
3171,165.0,12.8,23.4,36.8
3172,566.0,7.7,52.900000000000006,12.6
3173,269.0,46.0,95.8,24.9
3174,263.0,8.4,76.9,16.4
3175,463.0,7.6,53.5,45.4
3176,420.0,34.1,41.2,39.4
3177,148.0,49.8,35.0,44.8
3178,66.0,7.1,62.3,41.9
3179,585.0,49.7,12.0,4.9
3180,161.0,44.8,22.6,9.1
3181,546.0,48.6,76.7,37.2
3182,347.0,36.0,8.5,29.5
3183,206.99999999999997,15.0,68.8,31.7
3184,595.0,36.0,14.099999999999998,37.0
3185,271.0,38.9,62.5,44.1
3186,596.0,27.200000000000003,57.8,33.1
3187,296.0,9.8,11.4,7.3
3188,509.99999999999994,32.1,83.8,21.5
3189,436.00000000000006,41.3,74.7,45.8
3190,64.0,48.2,90.0,10.8
3191,507.0,46.7,59.8,7.200000000000001
3192,113.99999999999999,45.8,13.100000000000001,33.2
3193,484.99999999999994,40.6,95.1,4.9
3194,235.0,25.1,73.2,41.4
3195,321.0,14.099999999999998,69.7,25.8
3196,235.0,21.0,67.2,22.7
3197,164.0,11.6,38.4,27.9
3198,282.0,1.7000000000000002,61.1,5.2
3199,554.0,45.9,89.6,39.3
3200,523.0,16.4,72.3,35.5
3201,428.0,32.1,51.800000000000004,33.6
3202,346.0,31.6,11.4,30.7
3203,330.0,42.3,87.0,12.8
3204,358.0,17.6,76.8,9.9
3205,331.0,39.0,8.7,13.5
3206,289.0,21.1,43.0,3.8
3207,440.00000000000006,41.8,11.3,36.6
3208,131.0,20.9,14.499999999999998,13.100000000000001
3209,465.00000000000006,14.099999999999998,69.6,49.9
3210,70.0,29.799999999999997,47.5,31.5
3211,463.0,38.3,32.0,46.2
3212,324.0,32.1,77.7,19.4
3213,368.0,46.0,99.1,28.999999999999996
3214,193.0,28.4,6.1,31.8
3215,396.0,17.6,45.5,43.4
3216,260.0,16.3,26.200000000000003,22.5
3217,342.0,38.2,22.9,33.2
3218,307.0,35.5,30.3,32.6
3219,57.99999999999999,24.8,59.5,39.5
3220,516.0,34.9,49.9,5.3
3221,543.0,21.5,14.7,17.5
3222,497.0,17.4,99.3,15.9
3223,515.0,45.5,60.699999999999996,36.4
3224,391.0,20.8,87.5,9.9
3225,566.0,27.200000000000003,48.8,23.4
3226,144.0,17.4,39.1,7.7
3227,175.0,29.600000000000005,99.4,39.4
3228,368.0,41.2,51.4,16.3
3229,307.0,1.5,74.4,46.6
3230,582.0,1.7000000000000002,44.7,2.6
3231,245.00000000000003,41.3,95.0,28.999999999999996
3232,313.0,19.5,39.0,16.1
3233,445.0,3.3000000000000003,88.9,26.400000000000002
3234,430.0,49.1,49.8,24.8
3235,243.00000000000003,6.7,40.3,28.800000000000004
3236,546.0,36.2,81.9,42.2
3237,51.0,31.900000000000002,91.6,43.2
3238,280.0,1.2,65.5,40.5
3239,243.00000000000003,21.5,22.2,32.7
3240,421.0,31.4,42.1,14.3
3241,366.0,29.600000000000005,64.2,26.6
3242,426.0,10.5,67.6,13.8
3243,204.0,28.199999999999996,62.7,40.3
3244,225.0,40.6,97.0,8.3
3245,307.0,20.1,11.0,21.9
3246,405.0,30.0,68.0,35.0
3247,362.0,6.3,53.900000000000006,15.0
3248,234.0,41.8,82.1,24.4
3249,437.0,25.6,68.2,34.1
3250,185.0,46.2,82.6,35.5
3251,101.0,20.5,91.9,37.3
3252,210.0,6.7,19.3,43.4
3253,74.0,22.1,88.7,23.3
3254,393.0,10.7,78.6,36.3
3255,580.0,39.1,63.0,8.2
3256,383.0,47.1,34.9,19.5
3257,71.0,22.0,41.0,15.5
3258,361.0,32.7,9.5,37.0
3259,325.0,39.1,93.2,48.2
3260,161.0,49.5,35.7,39.5
3261,95.0,48.9,6.2,11.1
3262,378.0,11.4,98.3,9.8
3263,265.0,23.2,51.7,44.7
3264,75.0,2.0,96.5,48.1
3265,244.0,26.1,38.5,32.6
3266,298.0,41.0,63.3,7.6
3267,166.0,48.5,20.2,14.3
3268,235.0,48.1,54.1,14.400000000000002
3269,356.0,29.9,24.1,14.3
3270,400.0,31.1,45.5,37.7
3271,137.0,12.4,26.3,15.299999999999999
3272,379.0,45.9,30.7,14.800000000000002
3273,196.0,46.4,44.4,39.5
3274,66.0,34.2,58.70000000000001,23.3
3275,463.0,22.9,57.10000000000001,49.8
3276,88.0,46.2,60.0,41.4
3277,98.0,5.2,47.4,23.6
3278,371.0,45.4,95.9,12.9
3279,122.0,28.199999999999996,59.699999999999996,22.7
3280,241.0,49.4,68.7,26.0
3281,278.0,4.5,5.4,9.9
3282,319.0,47.8,6.7,2.2
3283,486.00000000000006,40.2,89.4,37.5
3284,174.0,49.7,40.2,36.4
3285,476.99999999999994,44.4,9.5,43.9
3286,211.0,5.1,5.5,47.5
3287,254.99999999999997,26.3,88.8,14.099999999999998
3288,160.0,6.800000000000001,35.5,41.7
3289,345.0,17.0,89.9,14.2
3290,429.0,25.2,35.6,47.8
3291,539.0,35.3,40.0,5.1
3292,454.0,30.9,22.8,18.9
3293,438.0,21.9,55.2,37.3
3294,359.0,8.8,83.1,15.299999999999999
3295,111.00000000000001,17.9,52.1,45.2
3296,422.0,36.2,31.3,36.6
3297,517.0,33.1,6.1,33.6
3298,173.0,29.9,32.3,8.8
3299,254.0,40.2,98.7,12.7
3300,74.0,30.599999999999998,31.2,44.2
3301,374.0,26.5,81.0,47.8
3302,475.0,20.5,5.5,33.7
3303,215.0,33.1,11.9,20.5
3304,517.0,39.9,9.4,47.5
3305,210.0,30.099999999999998,95.0,7.000000000000001
3306,433.0,28.999999999999996,94.8,4.5
3307,225.0,23.4,58.9,6.6000000000000005
3308,517.0,32.9,93.2,43.2
3309,417.0,16.6,33.4,11.9
3310,85.0,21.9,80.0,32.5
3311,522.0,29.600000000000005,49.9,5.9
3312,544.0,49.1,73.0,28.499999999999996
3313,412.0,27.699999999999996,33.4,41.9
3314,438.0,19.0,77.8,17.2
3315,360.0,15.0,56.7,34.1
3316,297.0,31.2,82.2,10.1
3317,585.0,23.7,78.1,29.299999999999997
3318,304.0,38.4,88.5,18.7
3319,258.0,6.2,6.9,48.0
3320,597.0,17.4,59.8,33.9
3321,351.0,22.1,10.0,15.7
3322,345.0,15.9,29.9,42.2
3323,112.99999999999999,39.7,91.2,15.299999999999999
3324,186.0,16.3,13.600000000000001,17.4
3325,405.0,11.7,7.9,3.9
3326,561.0,34.9,64.4,22.6
3327,478.0,12.4,50.9,35.8
3328,165.0,22.5,5.7,2.9
3329,336.0,44.1,30.4,35.2
3330,592.0,13.100000000000001,49.8,24.5
3331,244.0,45.5,21.4,25.7
3332,451.99999999999994,27.3,42.7,10.1
3333,363.0,3.9,8.2,16.3
3334,111.00000000000001,41.4,28.4,22.9
3335,217.0,7.6,68.7,25.0
3336,525.0,37.2,38.7,5.3
3337,501.0,12.2,27.9,2.0
3338,352.0,29.299999999999997,66.4,4.3
3339,312.0,47.1,71.0,33.9
3340,442.0,47.4,54.1,46.4
3341,482.0,15.2,97.4,38.7
3342,553.0,35.9,98.0,9.0
3343,294.0,12.4,95.1,41.3
3344,159.0,44.8,7.1,49.3
3345,88.0,5.1,27.399999999999995,47.9
3346,265.0,48.2,38.0,12.4
3347,372.0,24.8,85.6,1.3
3348,469.00000000000006,11.6,96.0,33.5
3349,540.0,29.5,83.3,6.3
3350,328.0,33.0,8.8,1.2
3351,69.0,49.5,50.4,9.3
3352,200.99999999999997,40.2,74.6,32.3
3353,317.0,31.2,15.7,35.4
3354,483.0,20.2,51.300000000000004,3.3000000000000003
3355,80.0,18.1,57.70000000000001,6.0
3356,297.0,36.1,92.0,25.4
3357,583.0,25.6,93.3,46.9
3358,153.0,28.300000000000004,79.2,33.0
3359,398.0,40.8,88.9,46.5
3360,383.0,14.2,77.0,5.8
3361,421.0,29.799999999999997,83.9,16.1
3362,206.99999999999997,45.4,9.7,42.6
3363,434.0,42.5,78.7,40.3
3364,595.0,21.4,44.3,16.0
3365,379.0,27.699999999999996,29.600000000000005,16.6
3366,400.0,25.8,91.0,5.0
3367,254.99999999999997,35.4,25.3,49.8
3368,545.0,41.2,52.300000000000004,33.0
3369,412.0,42.8,48.7,14.3
3370,397.0,33.7,60.699999999999996,25.6
3371,394.0,2.6,63.2,45.4
3372,211.0,39.2,43.0,35.7
3373,261.0,38.7,47.9,46.6
3374,451.0,42.9,42.6,41.5
3375,319.0,11.2,65.5,28.999999999999996
3376,267.0,49.4,83.5,44.6
3377,325.0,13.4,89.3,41.5
3378,570.0,22.2,77.9,11.6
3379,85.0,34.3,90.3,12.8
3380,215.0,28.199999999999996,82.9,17.9
3381,384.0,18.3,74.2,23.1
3382,112.99999999999999,36.0,23.3,18.9
3383,566.0,28.300000000000004,47.2,29.2
3384,261.0,4.7,42.8,33.2
3385,218.00000000000003,25.8,35.6,1.6
3386,157.0,10.6,6.2,34.4
3387,531.0,20.9,39.8,39.4
3388,252.0,7.1,79.8,23.1
3389,174.0,13.3,57.60000000000001,2.1
3390,411.00000000000006,2.7,19.0,35.0
3391,160.0,2.6,27.6,4.0
3392,548.0,28.999999999999996,32.7,3.9
3393,193.0,44.0,57.60000000000001,35.1
3394,310.0,45.4,16.2,36.9
3395,304.0,4.6,88.5,37.9
3396,160.0,3.3000000000000003,65.3,4.2
3397,441.0,42.9,16.4,14.3
3398,190.0,37.2,39.4,27.3
3399,159.0,18.5,19.0,2.3
3400,152.0,27.1,76.7,48.3
3401,159.0,43.5,40.4,3.8
3402,501.99999999999994,9.0,82.4,24.7
3403,528.0,36.3,94.6,10.4
3404,432.0,42.4,87.7,12.4
3405,488.0,35.5,84.0,43.3
3406,301.0,41.7,88.3,4.0
3407,92.0,22.3,98.6,2.3
3408,310.0,45.1,56.99999999999999,36.0
3409,567.0,32.6,75.9,7.400000000000001
3410,498.00000000000006,27.500000000000004,91.6,25.5
3411,385.0,45.1,17.3,21.0
3412,231.0,13.900000000000002,64.7,3.7000000000000006
3413,511.00000000000006,38.3,52.900000000000006,32.2
3414,476.99999999999994,35.2,7.6,1.5
3415,451.0,31.2,51.1,33.2
3416,129.0,22.2,25.2,21.5
3417,240.0,8.5,92.7,6.2
3418,289.0,21.1,34.0,31.900000000000002
3419,487.0,26.0,39.4,15.1
3420,216.0,32.9,43.0,8.1
3421,92.0,42.6,59.699999999999996,48.6
3422,384.0,13.0,50.7,46.9
3423,247.00000000000003,44.8,32.8,2.7
3424,92.0,15.8,89.5,4.1
3425,596.0,12.7,73.5,27.800000000000004
3426,272.0,24.1,36.8,35.6
3427,463.0,25.8,47.4,39.0
3428,495.0,4.9,16.4,26.8
3429,288.0,1.2,42.9,33.9
3430,78.0,18.3,23.6,20.5
3431,97.0,19.5,59.599999999999994,33.2
3432,214.0,14.7,55.7,32.9
3433,180.0,8.3,36.5,4.8
3434,87.0,45.3,66.8,22.8
3435,534.0,11.3,96.7,18.5
3436,574.0,20.4,81.5,3.3000000000000003
3437,53.0,25.3,30.5,29.100000000000005
3438,467.0,19.7,61.8,18.4
3439,181.0,14.000000000000002,60.099999999999994,1.5
3440,507.0,8.1,10.9,45.9
3441,137.0,47.2,49.4,2.3
3442,521.0,13.900000000000002,89.4,1.6
3443,200.0,5.2,92.7,13.600000000000001
3444,436.00000000000006,35.3,28.800000000000004,42.0
3445,252.0,49.8,14.2,18.5
3446,467.0,46.6,96.9,18.9
3447,197.0,43.5,71.5,42.3
3448,548.0,17.9,26.6,26.400000000000002
3449,76.0,47.2,47.8,20.5
3450,371.0,39.2,79.7,34.3
3451,525.0,21.8,48.8,14.499999999999998
3452,528.0,39.0,52.5,12.3
3453,166.0,9.9,97.0,15.6
3454,519.0,26.700000000000003,55.7,35.5
3455,120.0,11.7,67.7,27.1
3456,195.0,3.3000000000000003,86.1,6.4
3457,67.0,11.2,69.0,20.6
3458,320.0,23.5,36.1,19.4
3459,94.0,24.3,85.1,32.6
3460,438.0,29.9,57.10000000000001,32.9
3461,526.0,28.300000000000004,50.5,37.0
3462,512.0,12.5,52.800000000000004,5.2
3463,130.0,29.600000000000005,50.4,13.900000000000002
3464,159.0,42.7,37.2,49.3
3465,275.0,40.1,45.6,48.9
3466,451.0,30.7,87.9,43.5
3467,64.0,48.1,17.8,24.0
3468,590.0,39.5,74.2,39.8
3469,157.0,32.6,15.5,2.2
3470,159.0,36.6,96.2,10.0
3471,522.0,47.4,65.6,27.800000000000004
3472,463.99999999999994,4.5,9.5,12.1
3473,111.00000000000001,15.2,85.1,19.1
3474,459.0,15.7,12.2,35.5
3475,459.0,25.5,13.5,31.1
3476,378.0,25.3,50.2,11.3
3477,479.0,2.9,37.8,39.1
3478,97.0,35.8,25.1,10.7
3479,117.0,4.1,13.600000000000001,47.3
3480,345.0,28.800000000000004,29.100000000000005,26.8
3481,542.0,22.3,40.1,15.8
3482,100.0,21.0,85.3,31.1
3483,132.0,44.4,56.7,30.3
3484,123.0,38.5,94.0,40.9
3485,480.99999999999994,3.5000000000000004,50.1,28.300000000000004
3486,359.0,22.2,88.7,32.3
3487,283.0,49.6,66.6,31.8
3488,79.0,32.8,72.2,47.6
3489,74.0,35.0,50.9,11.8
3490,396.0,29.2,70.0,7.7
3491,69.0,48.3,58.20000000000001,18.7
3492,532.0,18.7,37.7,9.6
3493,259.0,31.7,55.1,11.2
3494,552.0,2.1,62.3,27.0
3495,351.0,35.7,43.8,16.5
3496,568.0,6.4,52.6,6.5
3497,65.0,27.399999999999995,84.8,10.2
3498,294.0,3.2,56.89999999999999,11.3
3499,338.0,5.2,38.4,30.3
3500,261.0,11.6,31.8,46.8
3501,550.0,29.799999999999997,82.4,37.3
3502,569.0,17.6,41.5,17.4
3503,346.0,28.000000000000004,64.6,46.3
3504,242.0,37.3,76.4,42.9
3505,247.00000000000003,12.4,45.0,19.0
3506,198.0,10.4,20.6,41.8
3507,77.0,16.0,80.0,45.9
3508,334.0,20.2,9.4,21.8
3509,559.0,21.0,53.6,27.200000000000003
3510,259.0,44.5,53.900000000000006,7.400000000000001
3511,278.0,32.6,49.8,10.9
3512,417.0,29.5,83.2,46.7
3513,225.0,18.3,91.6,46.7
3514,325.0,12.9,80.9,5.4
3515,248.0,25.900000000000002,47.6,12.4
3516,583.0,24.8,33.6,30.7
3517,422.0,40.8,8.6,20.9
3518,372.0,13.200000000000001,85.7,23.7
3519,483.0,34.8,49.7,5.3
3520,356.0,18.6,42.1,34.4
3521,354.0,6.5,51.5,40.6
3522,467.0,12.4,35.5,19.5
3523,148.0,29.5,94.7,26.200000000000003
3524,487.0,2.0,48.1,36.3
3525,440.00000000000006,43.2,63.7,34.2
3526,407.0,16.0,82.2,27.3
3527,405.99999999999994,31.5,72.3,3.6000000000000005
3528,422.0,4.8,53.900000000000006,32.4
3529,451.0,9.3,19.7,17.1
3530,229.0,45.2,79.1,18.6
3531,580.0,34.2,80.3,8.5
3532,511.00000000000006,23.0,31.0,29.299999999999997
3533,122.0,21.4,58.4,41.9
3534,454.0,22.8,79.8,42.2
3535,122.0,11.4,14.099999999999998,35.1
3536,474.0,21.8,12.6,15.2
3537,54.0,40.4,18.1,32.3
3538,503.0,4.3,97.0,30.7
3539,501.99999999999994,27.800000000000004,71.4,19.3
3540,324.0,47.0,26.899999999999995,16.3
3541,393.0,3.8,45.9,42.6
3542,447.0,24.4,88.3,39.0
3543,450.0,37.0,66.3,41.1
3544,110.00000000000001,21.0,81.0,41.8
3545,544.0,34.9,93.5,14.3
3546,144.0,13.200000000000001,89.5,18.5
3547,133.0,47.2,61.1,36.7
3548,422.0,47.9,15.4,44.7
3549,442.0,19.0,81.9,42.6
3550,478.0,42.1,25.7,47.7
3551,428.0,12.3,40.7,44.5
3552,218.00000000000003,38.5,71.4,12.1
3553,298.0,4.0,10.5,28.7
3554,450.0,24.2,78.0,32.6
3555,158.0,3.3000000000000003,7.200000000000001,30.2
3556,273.0,35.4,60.3,13.0
3557,488.99999999999994,3.2,98.8,19.7
3558,360.0,36.7,45.9,31.7
3559,599.0,19.1,83.4,8.2
3560,512.0,28.6,47.7,7.5
3561,539.0,8.0,50.5,26.200000000000003
3562,419.00000000000006,2.7,91.8,23.3
3563,532.0,8.8,21.3,32.2
3564,507.0,45.4,31.7,30.099999999999998
3565,192.0,13.200000000000001,11.2,32.4
3566,326.0,1.1,98.0,11.7
3567,61.0,43.2,55.60000000000001,43.2
3568,495.0,10.7,36.4,21.6
3569,176.0,15.6,85.5,28.6
3570,449.0,34.3,24.8,35.2
3571,141.0,46.8,36.9,21.2
3572,426.99999999999994,25.900000000000002,32.5,34.5
3573,525.0,8.4,16.8,13.0
3574,467.0,45.0,18.2,22.4
3575,181.0,47.5,61.199999999999996,38.9
3576,184.0,41.4,71.0,19.2
3577,152.0,35.0,79.6,13.8
3578,50.0,41.8,39.0,41.9
3579,66.0,21.7,27.200000000000003,46.4
3580,131.0,14.800000000000002,44.7,34.3
3581,275.0,25.6,71.8,36.9
3582,324.0,12.6,22.9,7.400000000000001
3583,196.0,28.7,58.9,43.4
3584,488.0,1.2,75.9,33.7
3585,470.0,1.1,71.9,42.9
3586,384.0,49.6,30.2,40.2
3587,53.0,6.1,44.9,39.9
3588,351.0,18.4,72.4,4.8
3589,455.99999999999994,18.6,6.3,2.8
3590,480.99999999999994,45.4,44.2,13.3
3591,269.0,36.9,93.1,28.199999999999996
3592,438.0,46.7,7.6,26.700000000000003
3593,474.0,29.799999999999997,31.8,33.1
3594,129.0,18.2,87.6,1.5
3595,455.99999999999994,28.9,5.4,31.5
3596,337.0,48.8,25.900000000000002,13.0
3597,596.0,22.0,7.200000000000001,17.5
3598,235.0,32.9,91.8,17.1
3599,459.0,23.0,88.3,48.5
3600,284.0,40.1,18.5,44.5
3601,266.0,3.6000000000000005,77.0,10.4
3602,289.0,44.9,82.2,25.5
3603,445.0,30.8,38.1,14.7
3604,290.0,46.4,17.0,46.9
3605,295.0,8.5,19.1,20.9
3606,413.99999999999994,13.3,53.29999999999999,13.8
3607,411.00000000000006,5.0,98.4,43.6
3608,217.0,14.899999999999999,7.1,46.6
3609,129.0,45.4,58.8,2.2
3610,56.00000000000001,28.499999999999996,84.5,19.1
3611,353.0,13.900000000000002,68.4,1.3
3612,294.0,25.2,60.6,23.3
3613,311.0,31.7,74.5,36.3
3614,337.0,37.1,52.7,8.5
3615,211.0,32.1,19.7,24.6
3616,340.0,17.9,91.8,17.8
3617,429.0,46.3,32.4,23.8
3618,101.0,41.6,78.3,12.7
3619,218.00000000000003,35.6,88.4,36.4
3620,505.0,5.5,59.5,23.2
3621,313.0,22.5,63.800000000000004,38.2
3622,400.0,37.9,62.4,48.3
3623,388.0,30.099999999999998,49.0,23.7
3624,55.00000000000001,32.7,85.4,16.2
3625,376.0,41.2,36.3,5.1
3626,254.99999999999997,35.2,55.7,9.7
3627,95.0,49.4,49.3,3.0
3628,522.0,28.4,11.1,1.2
3629,95.0,22.2,81.8,8.0
3630,471.0,20.5,18.3,7.1
3631,409.99999999999994,28.000000000000004,83.3,46.6
3632,311.0,49.2,26.400000000000002,16.9
3633,405.0,37.9,64.8,4.2
3634,571.0,32.9,50.2,43.9
3635,144.0,36.8,58.4,22.0
3636,474.0,35.7,8.1,39.2
3637,214.0,31.3,94.0,16.9
3638,173.0,48.9,54.0,34.7
3639,486.00000000000006,12.4,23.9,6.4
3640,509.99999999999994,16.2,67.0,31.5
3641,509.0,39.9,29.299999999999997,23.3
3642,278.0,43.9,36.9,14.400000000000002
3643,254.99999999999997,21.3,85.7,19.1
3644,56.00000000000001,48.7,46.3,42.2
3645,95.0,41.5,30.9,26.8
3646,511.00000000000006,49.2,38.7,1.3
3647,182.0,5.0,67.0,8.1
3648,167.0,31.1,8.3,21.6
3649,542.0,23.0,28.199999999999996,19.3
3650,519.0,22.5,7.400000000000001,36.2
3651,234.0,49.9,68.5,30.2
3652,60.0,23.7,89.1,38.2
3653,343.0,40.5,68.5,20.5
3654,418.0,36.3,54.79999999999999,26.899999999999995
3655,526.0,35.9,55.00000000000001,26.3
3656,595.0,44.2,68.4,23.6
3657,370.0,37.3,93.9,22.7
3658,415.00000000000006,20.8,7.200000000000001,47.0
3659,281.0,31.5,55.50000000000001,45.1
3660,514.0,49.1,59.099999999999994,45.6
3661,495.0,7.000000000000001,25.900000000000002,47.1
3662,389.0,8.1,50.8,30.9
3663,315.0,26.6,22.3,29.100000000000005
3664,61.0,30.2,7.5,49.3
3665,299.0,8.7,67.6,10.0
3666,363.0,18.9,45.3,19.8
3667,536.0,26.5,5.6,24.3
3668,254.0,34.5,81.6,40.2
3669,539.0,8.0,8.6,28.9
3670,249.00000000000003,3.6000000000000005,62.5,14.000000000000002
3671,417.0,30.5,58.9,31.3
3672,57.99999999999999,49.1,84.0,4.4
3673,210.0,12.0,85.2,7.6
3674,551.0,49.8,62.2,37.2
3675,415.00000000000006,30.8,53.0,29.7
3676,374.0,7.1,41.8,30.8
3677,202.99999999999997,42.8,12.7,40.2
3678,312.0,46.5,75.7,19.8
3679,437.0,36.6,73.9,8.7
3680,124.0,37.5,40.4,7.200000000000001
3681,73.0,36.8,56.99999999999999,45.2
3682,303.0,29.4,35.9,40.3
3683,341.0,7.200000000000001,94.1,36.9
3684,225.0,20.9,25.5,28.1
3685,258.0,34.5,39.2,33.8
3686,194.0,29.799999999999997,99.9,1.3
3687,141.0,13.900000000000002,57.60000000000001,12.3
3688,495.0,44.9,18.2,22.0
3689,465.00000000000006,4.7,87.2,26.5
3690,242.0,10.9,89.5,13.3
3691,104.0,40.8,93.9,39.8
3692,509.0,6.3,65.3,11.2
3693,425.0,29.4,10.3,4.0
3694,559.0,5.3,16.2,20.2
3695,368.0,1.0,21.4,38.3
3696,256.0,22.5,32.7,28.4
3697,488.99999999999994,17.3,19.5,26.0
3698,550.0,4.0,18.4,7.200000000000001
3699,272.0,6.1,39.9,11.2
3700,93.0,7.7,39.1,11.6
3701,393.0,14.099999999999998,71.2,25.8
3702,437.0,49.7,14.400000000000002,36.3
3703,314.0,23.4,79.3,14.000000000000002
3704,535.0,48.7,81.7,38.8
3705,426.99999999999994,15.4,99.6,5.8
3706,585.0,38.9,88.0,18.4
3707,344.0,41.5,75.6,31.0
3708,344.0,17.2,92.5,34.7
3709,544.0,22.1,30.5,40.5
3710,227.0,48.0,42.1,16.4
3711,264.0,11.2,69.1,49.2
